"time","total_cows","lat_range","lon_range","dispersion_distance_km","herd_status"
"2020-08-20T22:56:56Z","3","0.003234912","0.007629511","0.7370053392448981","Spread Out"
"2020-08-20T22:56:55Z","4","0.003768978","0.008010987","0.7948857245637561","Spread Out"
"2020-08-20T22:56:52Z","4","0.007217517","0.009826810","1.1534522719158025","Spread Out"
"2020-08-20T22:56:43Z","4","0.010147250","0.010025178","1.4097850944991088","Spread Out"
"2020-08-20T18:30:43Z","3","0.004745555","0.003418021","0.6012318151871018","Spread Out"
"2020-08-20T17:53:00Z","4","0.005951018","0.005615320","0.8136340891573719","Spread Out"
"2020-08-20T17:50:38Z","3","0.000915541","0.002456702","0.2307945270964842","Spread Out"
"2020-08-20T17:37:26Z","3","0.008407721","0.005264362","1.0348938452114738","Spread Out"
"2020-08-20T17:34:43Z","4","0.007553216","0.008255131","1.0907565990139323","Spread Out"
"2020-08-20T17:34:41Z","6","0.006988632","0.008361944","1.049224017497693","Spread Out"
"2020-08-20T17:34:40Z","10","0.007858397","0.007904174","1.0989185306094362","Spread Out"
"2020-08-20T17:34:39Z","8","0.002929732","0.001922637","0.36387230886675626","Spread Out"
"2020-08-20T17:34:36Z","7","0.000900282","0.001922637","0.19052011830764784","Spread Out"
"2020-08-20T17:33:48Z","3","0.000869764","0.004531929","0.3941410524521107","Spread Out"
"2020-08-20T17:33:27Z","6","0.000732433","0.000747692","0.10298954045626778","Spread Out"
"2020-08-20T11:02:25Z","3","0.000198367","0.001846342","0.15722204535581474","Spread Out"
"2020-08-20T10:58:26Z","4","0.000946060","0.001022354","0.1360003392678114","Spread Out"
"2020-08-19T23:28:10Z","7","0.013550011","0.010589761","1.7513637320830922","Spread Out"
"2020-08-19T23:28:09Z","3","0.000473030","0.000122072","0.05359601380997031","Bunched Up"
"2020-08-19T23:28:08Z","3","0.006683452","0.010925460","1.1835854575026885","Spread Out"
"2020-08-19T23:28:06Z","4","0.006515602","0.010742352","1.1597892801585428","Spread Out"
"2020-08-19T23:28:05Z","4","0.007019150","0.009796292","1.1363425956419415","Spread Out"
"2020-08-19T23:28:04Z","3","0.014023041","0.006332494","1.6481614399001507","Spread Out"
"2020-08-19T23:28:03Z","3","0.002105745","0.001251239","0.25681432208140487","Spread Out"
"2020-08-19T19:16:12Z","4","0.011825742","0.007110704","1.4451705049375827","Spread Out"
"2020-08-19T19:01:18Z","10","0.010040436","0.011505303","1.4789513724000563","Spread Out"
"2020-08-19T18:16:39Z","4","0.002304113","0.000610361","0.2613214977822982","Spread Out"
"2020-08-19T17:51:13Z","3","0.000488289","0.010360876","0.8752438634502706","Spread Out"
"2020-08-19T17:20:18Z","4","0.006042572","0.003845274","0.746022573770255","Spread Out"
"2020-08-19T17:20:16Z","6","0.007965209","0.006057832","1.022399709208009","Spread Out"
"2020-08-19T17:20:15Z","6","0.001113908","0.006713970","0.5794554922199934","Spread Out"
"2020-08-19T17:20:14Z","4","0.001388571","0.000808728","0.168787174642128","Spread Out"
"2020-08-19T17:20:13Z","5","0.000350958","0.000717174","0.07196556166661236","Bunched Up"
"2020-08-19T17:20:12Z","8","0.000808728","0.000701915","0.10765195791727282","Spread Out"
"2020-08-19T17:20:03Z","4","0.000595101","0.000534066","0.08003901831655444","Bunched Up"
"2020-08-19T14:59:00Z","3","0.000213626","0.000335698","0.03695015485767415","Bunched Up"
"2020-08-19T10:50:00Z","3","0.000045777","0.000183108","0.01625559080175159","Bunched Up"
"2020-08-17T19:08:35Z","3","0.003158618","0.012191958","1.0862879819014517","Spread Out"
"2020-08-17T18:21:17Z","3","0.004638743","0.006622415","0.760119158561431","Spread Out"
"2020-08-17T18:09:03Z","3","0.007614252","0.008148318","1.0903018334530892","Spread Out"
"2020-08-17T11:21:36Z","3","0.001220722","0.001052873","0.1621868671149079","Spread Out"
"2020-08-17T09:33:08Z","4","0.000091554","0.001190203","0.1008628048742862","Spread Out"
"2020-08-16T23:08:27Z","3","0.005157549","0.005508507","0.7379470827186629","Spread Out"
"2020-08-16T23:08:19Z","3","0.000335699","0.000961319","0.08923271917757274","Bunched Up"
"2020-08-16T09:07:53Z","3","0.002136263","0.000396735","0.2398850592845785","Spread Out"
"2020-08-16T09:03:17Z","5","0.008194095","0.007171741","1.0935029513472878","Spread Out"
"2020-08-16T08:47:58Z","3","0.007080187","0.005752651","0.9246754573625838","Spread Out"
"2020-08-15T23:59:01Z","3","0.009903105","0.011337454","1.4581620365613814","Spread Out"
"2020-08-15T23:58:35Z","4","0.00280766","0.006271458","0.6140039009073746","Spread Out"
"2020-08-15T23:58:34Z","10","0.004455634","0.008484016","0.8701011244701751","Spread Out"
"2020-08-15T23:58:33Z","4","0.001403830","0.004852368","0.43787783521792595","Spread Out"
"2020-08-15T23:58:32Z","3","0.002548257","0.006591898","0.62383659006315","Spread Out"
"2020-08-15T23:57:02Z","3","0.000457770","0.000259403","0.05540128134445287","Bunched Up"
"2020-08-15T10:17:40Z","3","0.001220722","0.000213627","0.13692784016298523","Spread Out"
"2020-08-15T00:04:09Z","4","0.005874724","0.013305867","1.2981971978373086","Spread Out"
"2020-08-15T00:04:04Z","5","0.005127031","0.013687343","1.2871736596784142","Spread Out"
"2020-08-15T00:04:00Z","3","0.000885024","0.005127032","0.443355973492818","Spread Out"
"2020-08-15T00:03:11Z","3","0.001983672","0.004943923","0.4716130727438423","Spread Out"
"2020-08-14T23:57:30Z","4","0.006454566","0.003814756","0.7864805082281067","Spread Out"
"2020-08-14T23:57:05Z","5","0.004608224","0.009094377","0.9221930453532806","Spread Out"
"2020-08-14T23:57:04Z","4","0.002609292","0.001663233","0.3222474815523487","Spread Out"
"2020-08-14T09:52:36Z","4","0.000686656","0.002136263","0.19562690090140114","Spread Out"
"2020-08-13T23:15:43Z","4","0.004058900","0.010421912","0.9878108999178692","Spread Out"
"2020-08-13T18:49:15Z","3","0.005462729","0.001480125","0.6201134206981972","Spread Out"
"2020-08-13T18:49:14Z","5","0.006790265","0.006713970","0.9436602380677789","Spread Out"
"2020-08-13T18:00:48Z","4","0.008194094","0.004867628","0.9992894282549192","Spread Out"
"2020-08-13T17:45:49Z","3","0.006469825","0.008499275","1.0153525950872186","Spread Out"
"2020-08-13T17:44:14Z","3","0.004791332","0.005569543","0.7101460354944855","Spread Out"
"2020-08-13T17:38:13Z","3","0.001312276","0.005798428","0.5101886007804508","Spread Out"
"2020-08-13T17:38:07Z","6","0.001007095","0.000778210","0.12978916006380523","Spread Out"
"2020-08-13T10:29:43Z","3","0.001098649","0.000747692","0.1374698937613082","Spread Out"
"2020-08-12T23:17:06Z","3","0.004348821","0.007309072","0.7833305137391385","Spread Out"
"2020-08-12T18:47:02Z","4","0.000823987","0.002304112","0.2147983807399646","Spread Out"
"2020-08-12T18:34:51Z","3","0.006042573","0.014084077","1.3643949037198733","Spread Out"
"2020-08-12T18:13:47Z","8","0.004638743","0.015960937","1.4411937115310915","Spread Out"
"2020-08-12T18:08:42Z","4","0.005340658","0.002548257","0.631523777606528","Spread Out"
"2020-08-12T16:42:01Z","3","0.000961318","0.002044709","0.20284648717103232","Spread Out"
"2020-08-12T16:37:03Z","3","0.004058900","0.007858396","0.8016577055113803","Spread Out"
"2020-08-12T16:37:00Z","5","0.000854505","0.008636607","0.7343345325210618","Spread Out"
"2020-08-12T16:36:58Z","4","0.000457770","0.000778210","0.08304133340174708","Bunched Up"
"2020-08-12T16:36:57Z","3","0.000137331","0.000137331","0.019163810985708712","Bunched Up"
"2020-08-12T16:35:35Z","3","0.002594033","0.006805524","0.6422088342779413","Spread Out"
"2020-08-12T16:34:55Z","7","0.005996796","0.008789196","0.9968700198564263","Spread Out"
"2020-08-12T16:34:54Z","3","0.001892119","0.008499276","0.7468419658542013","Spread Out"
"2020-08-12T10:48:10Z","5","0.003173877","0.008255130","0.7803691391680739","Spread Out"
"2020-08-12T10:36:48Z","5","0.003021286","0.008438240","0.7867789002460956","Spread Out"
"2020-08-12T10:24:02Z","3","0.000717175","0.000976577","0.11462407904871336","Spread Out"
"2020-08-11T23:18:50Z","4","0.005218586","0.012710765","1.2187163817829716","Spread Out"
"2020-08-11T23:18:46Z","3","0.004211490","0.010162509","0.976458726714833","Spread Out"
"2020-08-11T23:18:22Z","4","0.002578775","0.006286717","0.6026396821988198","Spread Out"
"2020-08-11T23:16:33Z","3","0.002807660","0.000167849","0.3125181273247585","Spread Out"
"2020-08-11T09:25:25Z","3","0.001342793","0.001174944","0.1791845229840918","Spread Out"
"2020-08-11T09:25:22Z","4","0.002090486","0.000534066","0.23677227046925478","Spread Out"
"2020-08-11T09:25:21Z","7","0.002700847","0.001388571","0.3223318278466471","Spread Out"
"2020-08-11T08:49:04Z","3","0.001846342","0.000991836","0.22168026246172642","Spread Out"
"2020-08-11T08:42:52Z","3","0.001007096","0.001083391","0.1445119277003212","Spread Out"
"2020-08-11T08:21:20Z","8","0.002929732","0.000961319","0.3357017860983904","Spread Out"
"2020-08-10T22:56:21Z","4","0.012664988","0.013015946","1.785360687784345","Spread Out"
"2020-08-10T22:56:20Z","4","0.012741283","0.012466621","1.7640808059243471","Spread Out"
"2020-08-10T22:56:19Z","6","0.013031204","0.013534753","1.8443923439133447","Spread Out"
"2020-08-10T22:56:18Z","4","0.006820783","0.014175632","1.415543159276869","Spread Out"
"2020-08-10T22:56:14Z","3","0.001098650","0.000656138","0.13410584698103975","Spread Out"
"2020-08-10T22:56:12Z","4","0.006286717","0.013580530","1.3415546507705185","Spread Out"
"2020-08-10T19:28:01Z","9","0.005569543","0.013122759","1.267955328884292","Spread Out"
"2020-08-10T18:41:31Z","3","0.002822919","0.010391394","0.9306350337982094","Spread Out"
"2020-08-10T17:52:21Z","5","0.008087281","0.009399557","1.198625874267003","Spread Out"
"2020-08-10T17:52:20Z","16","0.006652934","0.009216449","1.0728484777977145","Spread Out"
"2020-08-10T17:23:10Z","6","0.006546120","0.004623483","0.8256954921353747","Spread Out"
"2020-08-10T17:23:09Z","4","0.001190203","0.001953155","0.2112634009400746","Spread Out"
"2020-08-10T17:23:08Z","3","0.000000000","0.000183108","0.01543794313720759","Bunched Up"
"2020-08-10T17:23:07Z","7","0.000534066","0.000701915","0.0838380080369584","Bunched Up"
"2020-08-10T17:22:59Z","5","0.000747692","0.000396734","0.08961598255893226","Bunched Up"
"2020-08-10T17:22:43Z","3","0.001007095","0.000518807","0.12022342989459411","Spread Out"
"2020-08-10T17:22:42Z","3","0.000396735","0.001052872","0.09912657354421024","Bunched Up"
"2020-08-09T23:20:39Z","6","0.006225681","0.013488976","1.3314281701355128","Spread Out"
"2020-08-09T23:20:27Z","3","0.000961319","0.001037613","0.13812817626916152","Spread Out"
"2020-08-09T23:20:21Z","4","0.001266499","0.000625620","0.15038234473242795","Spread Out"
"2020-08-09T19:27:43Z","3","0.000244144","0.001007095","0.08914321839830343","Bunched Up"
"2020-08-09T09:01:01Z","3","0.001007095","0.001358053","0.16015693631615235","Spread Out"
"2020-08-09T08:46:27Z","3","0.000701915","0.005416952","0.46333005797091326","Spread Out"
"2020-08-08T23:54:54Z","6","0.00608835","0.015289540","1.4560892881213705","Spread Out"
"2020-08-08T23:54:53Z","3","0.003601129","0.002975509","0.4725317360357748","Spread Out"
"2020-08-08T23:54:48Z","3","0.003494316","0.007934691","0.7736131563386507","Spread Out"
"2020-08-08T23:54:46Z","3","0.008010987","0.001602198","0.9009639528566707","Spread Out"
"2020-08-08T23:54:45Z","3","0.010116732","0.001373312","1.1308715575377826","Spread Out"
"2020-08-08T23:54:40Z","4","0.006027313","0.004242008","0.7596580586195371","Spread Out"
"2020-08-08T18:21:49Z","8","0.00093080","0.001190204","0.14415950004310393","Spread Out"
"2020-08-07T23:11:20Z","3","0.007019150","0.011108568","1.2191949385464667","Spread Out"
"2020-08-07T18:30:07Z","15","0.008300908","0.008987564","1.1941839833244718","Spread Out"
"2020-08-07T18:30:06Z","5","0.001556420","0.005630579","0.5052567937334083","Spread Out"
"2020-08-07T18:02:10Z","10","0.004486152","0.008651866","0.8836824637952659","Spread Out"
"2020-08-07T17:52:07Z","13","0.006652933","0.008300908","1.0183504628773865","Spread Out"
"2020-08-07T17:31:14Z","4","0.006317235","0.007400626","0.939531935893598","Spread Out"
"2020-08-07T17:23:41Z","7","0.006652934","0.006271458","0.9092981333695697","Spread Out"
"2020-08-07T17:23:38Z","4","0.006210422","0.006378271","0.8752397967399409","Spread Out"
"2020-08-07T17:23:31Z","4","0.000610361","0.001129167","0.11691661603816568","Spread Out"
"2020-08-07T17:23:30Z","7","0.001037614","0.000640879","0.12740301454676753","Spread Out"
"2020-08-07T12:47:09Z","3","0.000381475","0.000350957","0.05171874100093835","Bunched Up"
"2020-08-07T12:20:14Z","8","0.000793469","0.000747692","0.10843591531291802","Spread Out"
"2020-08-07T11:56:29Z","5","0.001022354","0.000717174","0.12876094060248086","Spread Out"
"2020-08-07T11:56:28Z","5","0.000900282","0.000701915","0.11629078688222275","Spread Out"
"2020-08-06T22:55:49Z","7","0.006668192","0.014206149","1.4087127462415991","Spread Out"
"2020-08-06T22:55:48Z","4","0.013153276","0.003494316","1.491953026719838","Spread Out"
"2020-08-06T22:48:58Z","3","0.005020218","0.013031205","1.2323949066515514","Spread Out"
"2020-08-06T20:51:28Z","3","0.002868696","0.003418021","0.4298934721066197","Spread Out"
"2020-08-06T16:18:16Z","4","0.000625620","0.000854505","0.10014887594064635","Spread Out"
"2020-08-06T16:18:15Z","3","0.000350958","0.000198367","0.04245747188102084","Bunched Up"
"2020-08-06T16:18:14Z","5","0.001571679","0.003250172","0.32500996562710943","Spread Out"
"2020-08-06T16:18:12Z","3","0.000610361","0.001022354","0.10970826301148903","Spread Out"
"2020-08-05T22:27:59Z","3","0.000259404","0.000122072","0.03062575379316818","Bunched Up"
"2020-08-05T22:27:58Z","6","0.005294881","0.010910201","1.0921553754280973","Spread Out"
"2020-08-05T22:27:52Z","6","0.005477989","0.013778897","1.3117641510175748","Spread Out"
"2020-08-05T16:25:10Z","5","0.002258335","0.001113909","0.26810259041843437","Spread Out"
"2020-08-05T16:25:09Z","4","0.003585870","0.009124895","0.8665099041708358","Spread Out"
"2020-08-05T16:25:05Z","3","0.000503548","0.000671397","0.07962033055908092","Bunched Up"
"2020-08-05T12:46:45Z","5","0.001098649","0.000946060","0.14589829208597252","Spread Out"
"2020-08-05T12:46:40Z","3","0.000686656","0.000457770","0.08555294823262174","Bunched Up"
"2020-08-04T22:34:01Z","5","0.010254063","0.009872587","1.4117107519000462","Spread Out"
"2020-08-04T20:35:19Z","3","0.007446403","0.006759746","1.0052007883090988","Spread Out"
"2020-08-04T16:19:45Z","4","0.000823987","0.000244144","0.09390689393583312","Bunched Up"
"2020-08-04T16:19:42Z","3","0.000976577","0.000946059","0.13473697444495192","Spread Out"
"2020-08-04T16:19:41Z","3","0.000183108","0.000503548","0.04708440873353082","Bunched Up"
"2020-08-04T16:19:29Z","3","0.001327535","0.007537957","0.6524434438244777","Spread Out"
"2020-08-03T19:34:17Z","4","0.006057832","0.011139086","1.1557100741567163","Spread Out"
"2020-08-03T19:23:54Z","3","0.009414817","0.014511330","1.6102204373172015","Spread Out"
"2020-08-03T19:15:56Z","4","0.008636606","0.012390326","1.41897361143818","Spread Out"
"2020-08-03T18:52:33Z","5","0.003112840","0.009323263","0.8588781815757573","Spread Out"
"2020-08-03T18:21:28Z","3","0.005203327","0.001037614","0.5851602849712945","Spread Out"
"2020-08-03T17:54:40Z","9","0.009704738","0.003082322","1.1099680767594247","Spread Out"
"2020-08-03T17:38:19Z","3","0.000091554","0.003646907","0.3076467097158394","Spread Out"
"2020-08-03T17:38:16Z","3","0.005767910","0.006195163","0.8271309225980239","Spread Out"
"2020-07-24T07:53:04Z","3","0.000991836","0.001205463","0.14997651129355624","Spread Out"
"2020-07-23T04:32:41Z","7","0.002655070","0.006424048","0.616879576495903","Spread Out"
"2020-07-22T14:24:46Z","3","0.001129168","0.000762951","0.14107634724697485","Spread Out"
"2020-07-21T14:11:27Z","3","0.005493248","0.006042573","0.7953876174483605","Spread Out"
"2020-07-20T15:33:39Z","3","0.005203326","0.006073091","0.7726317786404955","Spread Out"
"2020-07-20T15:09:56Z","3","0.008789197","0.014389258","1.5578561819436225","Spread Out"
"2020-07-19T15:51:59Z","5","0.004364080","0.007415884","0.7914794765665403","Spread Out"
"2020-07-19T15:51:56Z","4","0.004852369","0.013763638","1.2797770806264903","Spread Out"
"2020-07-19T14:28:06Z","5","0.005966277","0.014175632","1.3669758792702915","Spread Out"
"2020-07-19T14:28:05Z","5","0.006424048","0.015609979","1.4974792386565743","Spread Out"
"2020-07-19T14:07:49Z","3","0.004837110","0.006210422","0.750654330263937","Spread Out"
"2020-07-19T14:00:47Z","4","0.003006028","0.007217517","0.694271949061759","Spread Out"
"2020-07-19T13:57:54Z","3","0.002716106","0.006729228","0.6427240441954732","Spread Out"
"2020-07-19T13:44:11Z","3","0.000778210","0.008316167","0.7064657675176641","Spread Out"
"2020-07-17T14:37:20Z","3","0.003875792","0.003143358","0.5059250614436671","Spread Out"
"2020-07-07T03:00:27Z","3","0.001571679","0.001068132","0.19660225039338317","Spread Out"
"2020-06-26T07:21:35Z","3","0.004272526","0.008361944","0.8501227569273216","Spread Out"
"2020-06-26T03:19:16Z","3","0.006485085","0.001297017","0.7293522817266631","Spread Out"
"2020-06-24T21:57:28Z","5","0.006546121","0.017456321","1.6419734242901598","Spread Out"
"2020-06-24T21:57:27Z","6","0.006958114","0.016174563","1.5679277244305303","Spread Out"
"2020-06-24T20:31:18Z","3","0.006744487","0.013717861","1.3784667990827821","Spread Out"
"2020-06-12T12:31:21Z","3","0.012008850","0.016052491","1.9012408663630564","Spread Out"
"2020-06-10T07:37:42Z","3","0.000305180","0.000244145","0.03968958658164046","Bunched Up"
