"entityName","time","temperature","prev_temperature","temp_drop"
"{AB569}","2021-01-19T17:05:40Z","14.179","24","9.821"
"{AB569}","2021-01-19T22:06:14Z","12.951","19.396","6.445"
"{AB569}","2021-01-20T04:08:05Z","14.179","20.931","6.752"
"{AB569}","2021-01-20T13:12:08Z","15.406","20.931","5.525"
"{AB569}","2021-01-20T15:44:03Z","13.872","22.772","8.900"
"{AB569}","2021-01-20T17:14:04Z","16.02","21.544","5.524"
"{AB569}","2021-01-20T23:15:22Z","17.248","22.465","5.217"
"{AB569}","2021-01-21T00:16:13Z","14.486","20.317","5.831"
"{AB569}","2021-01-21T06:49:34Z","18.168","23.386","5.218"
"{AB569}","2021-01-21T08:20:34Z","15.713","21.544","5.831"
"{AB569}","2021-01-21T13:51:57Z","12.337","18.475","6.138"
"{AB569}","2021-01-21T15:52:43Z","15.099","23.079","7.980"
"{AB569}","2021-01-21T23:25:13Z","15.099","22.772","7.673"
"{AB569}","2021-01-22T02:25:57Z","11.417","19.703","8.286"
"{AB569}","2021-01-22T13:00:31Z","13.565","21.851","8.286"
"{AB569}","2021-01-22T16:01:11Z","12.337","21.237","8.900"
"{AB569}","2021-01-22T23:03:27Z","12.951","21.544","8.593"
"{AB569}","2021-01-23T02:35:41Z","11.11","17.248","6.138"
"{AB569}","2021-01-23T07:38:09Z","12.03","18.475","6.445"
"{AB569}","2021-01-23T14:09:31Z","17.248","24.613","7.365"
"{AB569}","2021-01-23T20:42:16Z","20.317","26.455","6.138"
"{AB569}","2021-01-24T15:19:04Z","17.862","24","6.138"
"{AB569}","2021-01-24T16:20:18Z","14.793","22.772","7.979"
"{AB569}","2021-01-24T17:21:28Z","15.406","21.851","6.445"
"{AB569}","2021-01-25T21:00:33Z","16.02","21.237","5.217"
"{AB569}","2021-01-25T23:30:46Z","15.099","22.772","7.673"
"{AB569}","2021-01-26T14:37:17Z","17.555","25.534","7.979"
"{AB569}","2021-01-27T17:47:14Z","22.465","28.91","6.445"
"{AB569}","2021-01-27T23:49:12Z","16.634","24.306","7.672"
"{AB569}","2021-01-29T17:34:41Z","23.693","33.207","9.514"
"{AB569}","2021-01-30T00:06:44Z","17.248","24.306","7.058"
"{AB569}","2021-01-30T04:08:04Z","12.337","24.613","12.276"
"{AB569}","2021-01-30T07:09:13Z","15.099","21.544","6.445"
"{AB569}","2021-01-30T16:14:06Z","12.337","19.703","7.366"
"{AB569}","2021-01-30T20:44:40Z","11.11","17.862","6.752"
"{AB569}","2021-01-30T23:15:27Z","14.179","21.544","7.365"
"{AB569}","2021-01-31T00:46:40Z","14.793","21.851","7.058"
"{AB569}","2021-01-31T07:18:48Z","12.644","21.544","8.900"
"{AB569}","2021-01-31T13:50:46Z","18.168","24.92","6.752"
"{AB569}","2021-02-01T06:58:14Z","15.099","22.772","7.673"
"{AB569}","2021-02-01T09:28:39Z","15.099","23.079","7.980"
"{AB569}","2021-02-02T05:05:46Z","14.179","20.317","6.138"
"{AB569}","2021-02-02T07:38:36Z","16.327","21.851","5.524"
"{AB569}","2021-02-02T15:10:39Z","22.465","36.276","13.811"
"{AB569}","2021-02-02T16:41:09Z","20.931","27.375","6.444"
"{AB569}","2021-02-02T18:40:46Z","16.941","25.227","8.286"
"{AB569}","2021-02-02T20:11:41Z","16.634","22.465","5.831"
"{AB569}","2021-02-03T04:44:10Z","12.337","21.237","8.900"
"{AB569}","2021-02-03T15:48:15Z","21.544","30.138","8.594"
"{AB569}","2021-02-03T16:49:13Z","15.406","22.465","7.059"
"{AB569}","2021-02-03T21:20:30Z","18.782","24.306","5.524"
"{AB569}","2021-02-03T23:53:31Z","16.327","23.693","7.366"
"{AB569}","2021-02-04T02:53:03Z","17.555","24","6.445"
"{AB569}","2021-02-04T17:58:41Z","16.02","22.158","6.138"
"{AB569}","2021-02-05T07:34:58Z","13.565","21.851","8.286"
"{AB569}","2021-02-05T12:36:03Z","21.237","26.762","5.525"
"{AB569}","2021-02-05T14:07:51Z","17.248","25.227","7.979"
"{AB569}","2021-02-05T17:07:58Z","20.624","26.455","5.831"
"{AB569}","2021-02-05T21:09:10Z","13.872","21.237","7.365"
"{AB569}","2021-02-06T00:09:30Z","14.486","21.237","6.751"
"{AB569}","2021-02-06T02:10:38Z","12.337","22.465","10.128"
"{AB569}","2021-02-06T15:47:36Z","11.11","20.624","9.514"
"{AB569}","2021-02-07T06:53:23Z","13.872","21.544","7.672"
"{AB569}","2021-02-07T10:24:01Z","14.179","23.079","8.900"
"{AB569}","2021-02-07T23:28:34Z","14.179","20.624","6.445"
"{AB569}","2021-02-08T05:01:03Z","11.724","17.862","6.138"
"{AB569}","2021-02-08T09:32:17Z","13.872","19.089","5.217"
"{AB569}","2021-02-08T13:04:29Z","20.01","25.534","5.524"
"{AB569}","2021-02-09T07:11:52Z","12.644","21.237","8.593"
"{AB569}","2021-02-09T12:13:02Z","15.406","25.534","10.128"
"{AB569}","2021-02-10T00:17:37Z","13.872","20.317","6.445"
"{AB569}","2021-02-10T07:20:08Z","11.11","18.168","7.058"
"{AB569}","2021-02-11T04:57:10Z","15.406","20.624","5.218"
"{AB569}","2021-02-11T07:28:01Z","18.475","24.92","6.445"
"{AB569}","2021-02-11T11:30:16Z","20.931","27.682","6.751"
"{AB569}","2021-02-11T13:30:09Z","20.317","27.375","7.058"
"{AB569}","2021-02-11T18:02:58Z","18.475","25.534","7.059"
"{AB569}","2021-02-12T01:36:34Z","15.099","20.317","5.218"
"{AB569}","2021-02-12T04:36:14Z","17.248","23.693","6.445"
"{AB569}","2021-02-12T07:37:42Z","12.337","17.555","5.218"
"{AB569}","2021-02-13T04:14:45Z","14.793","21.544","6.751"
"{AB569}","2021-02-13T07:18:03Z","11.724","18.475","6.751"
"{AB569}","2021-02-13T12:49:03Z","22.158","27.682","5.524"
"{AB569}","2021-02-13T23:53:09Z","17.862","23.386","5.524"
"{AB569}","2021-02-14T04:24:20Z","14.179","19.396","5.217"
"{AB569}","2021-02-14T07:26:49Z","11.11","19.396","8.286"
"{AB569}","2021-02-14T16:30:09Z","20.624","29.831","9.207"
"{AB569}","2021-02-14T20:30:09Z","20.01","25.841","5.831"
"{AB569}","2021-02-15T01:01:50Z","14.793","24","9.207"
"{AB569}","2021-02-15T07:04:16Z","11.11","19.396","8.286"
"{AB569}","2021-02-15T11:06:01Z","19.396","26.455","7.059"
"{AB569}","2021-02-15T16:38:24Z","22.158","33.513","11.355"
"{AB569}","2021-02-16T07:14:59Z","14.179","20.624","6.445"
"{AB569}","2021-02-16T12:45:40Z","20.317","28.603","8.286"
"{AB569}","2021-02-17T01:20:28Z","16.327","23.386","7.059"
"{AB569}","2021-02-17T06:53:42Z","17.248","25.534","8.286"
"{AB569}","2021-02-17T15:56:58Z","24","29.217","5.217"
"{AB569}","2021-02-18T00:59:31Z","15.713","24.613","8.900"
"{AB569}","2021-02-18T07:02:37Z","14.486","22.158","7.672"
"{AB569}","2021-02-18T13:34:01Z","22.465","29.524","7.059"
"{AB569}","2021-02-18T16:05:03Z","23.079","30.444","7.365"
"{AB569}","2021-02-18T17:06:04Z","18.168","27.069","8.901"
"{AB569}","2021-02-18T22:38:09Z","14.179","24.613","10.434"
"{AB569}","2021-02-19T06:41:27Z","16.02","22.465","6.445"
"{AB569}","2021-02-19T11:10:47Z","19.089","25.534","6.445"
"{AB569}","2021-02-19T12:42:03Z","22.158","28.91","6.752"
"{AB569}","2021-02-19T17:44:11Z","17.248","23.386","6.138"
"{AB569}","2021-02-19T23:46:41Z","13.872","24","10.128"
"{AB569}","2021-02-20T01:47:03Z","14.793","21.544","6.751"
"{AB569}","2021-02-20T06:48:45Z","14.793","22.465","7.672"
"{AB569}","2021-02-21T10:58:45Z","13.872","19.089","5.217"
"{AB569}","2021-02-21T12:29:46Z","13.872","21.544","7.672"
"{AB569}","2021-02-21T15:32:42Z","11.11","19.089","7.979"
"{AB569}","2021-02-22T16:11:09Z","24","29.831","5.831"
"{AB569}","2021-02-22T18:11:39Z","19.396","27.989","8.593"
"{AB569}","2021-02-23T01:43:39Z","16.634","23.386","6.752"
"{AB569}","2021-02-23T03:44:15Z","13.565","22.158","8.593"
"{AB569}","2021-02-23T06:47:50Z","16.02","21.851","5.831"
"{AB569}","2021-02-23T13:48:46Z","20.317","28.296","7.979"
"{AB569}","2021-02-23T15:50:10Z","23.693","30.138","6.445"
"{AB569}","2021-02-23T20:20:43Z","14.793","22.772","7.979"
"{AB569}","2021-02-23T21:21:04Z","12.644","18.475","5.831"
"{AB569}","2021-02-24T00:22:30Z","15.713","21.544","5.831"
"{AB569}","2021-02-24T06:56:48Z","13.565","20.931","7.366"
"{AB569}","2021-02-24T13:28:14Z","16.941","24.613","7.672"
"{AB569}","2021-02-24T15:58:31Z","16.941","27.069","10.128"
"{AB569}","2021-02-25T00:01:12Z","16.941","22.158","5.217"
"{AB569}","2021-02-25T01:02:01Z","14.179","21.851","7.672"
"{AB569}","2021-02-25T03:03:09Z","15.713","21.237","5.524"
"{AB569}","2021-02-25T07:04:43Z","12.03","17.555","5.525"
"{AB569}","2021-02-25T11:36:13Z","16.941","26.455","9.514"
"{AB569}","2021-02-25T17:10:18Z","16.02","25.227","9.207"
"{AB569}","2021-02-25T23:40:44Z","14.793","24","9.207"
"{AB569}","2021-02-26T06:44:03Z","12.644","22.772","10.128"
"{AB569}","2021-02-26T12:15:13Z","20.931","26.762","5.831"
"{AB569}","2021-02-26T15:46:16Z","27.989","33.207","5.218"
"{AB569}","2021-02-26T16:47:33Z","23.693","29.217","5.524"
"{AB569}","2021-02-26T17:18:49Z","18.475","23.693","5.218"
"{AB569}","2021-02-26T22:49:19Z","15.099","23.386","8.287"
"{AB569}","2021-02-27T00:50:27Z","16.02","22.158","6.138"
"{AB569}","2021-02-27T06:53:58Z","13.258","18.475","5.217"
"{AB569}","2021-02-27T13:24:39Z","24.613","30.138","5.525"
"{AB569}","2021-02-27T17:26:14Z","20.931","26.148","5.217"
"{AB569}","2021-02-27T22:28:19Z","16.634","25.841","9.207"
"{AB569}","2021-02-28T06:31:45Z","12.03","22.465","10.435"
"{AB569}","2021-02-28T14:03:41Z","19.396","25.227","5.831"
"{AB569}","2021-02-28T15:04:36Z","20.317","27.375","7.058"
"{AB569}","2021-02-28T17:35:37Z","16.327","21.544","5.217"
"{AB569}","2021-02-28T21:06:10Z","11.417","21.544","10.127"
"{AB569}","2021-03-01T01:07:51Z","14.179","20.01","5.831"
"{AB569}","2021-03-01T07:10:16Z","11.11","23.079","11.969"
"{AB569}","2021-03-01T11:12:40Z","11.11","23.386","12.276"
"{AB569}","2021-03-01T15:45:20Z","12.951","23.079","10.128"
"{AB569}","2021-03-01T16:45:43Z","11.417","17.555","6.138"
"{AB569}","2021-03-01T20:45:04Z","18.168","23.386","5.218"
"{AB569}","2021-03-01T22:45:47Z","16.327","21.851","5.524"
"{AB569}","2021-03-02T02:17:45Z","11.11","20.624","9.514"
"{AB569}","2021-03-02T06:49:39Z","12.337","20.01","7.673"
"{AB569}","2021-03-02T12:53:10Z","21.237","27.682","6.445"
"{AB569}","2021-03-02T15:22:46Z","25.227","31.058","5.831"
"{AB569}","2021-03-02T22:54:46Z","16.941","24.306","7.365"
"{AB569}","2021-03-02T23:25:16Z","11.11","16.941","5.831"
"{AB569}","2021-03-03T01:56:06Z","14.179","22.158","7.979"
"{AB569}","2021-03-03T06:27:48Z","14.486","21.851","7.365"
"{AB569}","2021-03-03T14:00:37Z","24","31.365","7.365"
"{AB569}","2021-03-03T16:31:46Z","20.317","27.989","7.672"
"{AB569}","2021-03-03T23:04:43Z","14.486","26.455","11.969"
"{AB569}","2021-03-04T01:35:01Z","16.02","24.92","8.90"
"{AB569}","2021-03-04T06:07:13Z","15.099","22.158","7.059"
"{AB569}","2021-03-04T14:11:39Z","22.158","27.989","5.831"
"{AB569}","2021-03-04T17:12:11Z","19.703","29.524","9.821"
"{AB569}","2021-03-04T21:42:37Z","20.931","26.148","5.217"
"{AB569}","2021-03-05T00:13:39Z","17.862","25.227","7.365"
"{AB569}","2021-03-05T03:14:57Z","16.634","21.851","5.217"
"{AB569}","2021-03-05T12:49:13Z","19.396","28.296","8.900"
"{AB569}","2021-03-05T16:49:45Z","21.237","28.603","7.366"
"{AB569}","2021-03-05T22:51:43Z","16.327","26.148","9.821"
"{AB569}","2021-03-06T01:53:44Z","15.406","22.158","6.752"
"{AB569}","2021-03-06T05:25:13Z","16.634","22.465","5.831"
"{AB569}","2021-03-06T08:55:16Z","17.862","23.386","5.524"
"{AB569}","2021-03-08T09:14:39Z","15.406","28.603","13.197"
"{AB569}","2021-03-08T16:16:06Z","17.862","25.227","7.365"
"{AB569}","2021-03-08T23:19:39Z","17.862","24.92","7.058"
"{AB569}","2021-03-09T00:49:11Z","18.782","24","5.218"
"{AB569}","2021-03-09T03:20:30Z","17.862","25.534","7.672"
"{AB569}","2021-03-09T05:21:39Z","17.248","22.772","5.524"
"{AB569}","2021-03-09T05:51:39Z","11.417","17.248","5.831"
"{AB569}","2021-03-09T17:26:09Z","17.248","25.534","8.286"
"{AB569}","2021-03-10T01:58:45Z","12.03","20.624","8.594"
"{AB569}","2021-03-10T06:00:15Z","11.11","17.248","6.138"
"{AB569}","2021-03-10T15:35:53Z","22.158","27.682","5.524"
"{AB569}","2021-03-10T23:37:17Z","17.555","24.92","7.365"
"{AB569}","2021-03-11T04:39:39Z","15.099","26.148","11.049"
"{AB569}","2021-03-11T06:10:05Z","16.327","21.544","5.217"
"{AB569}","2021-03-11T10:11:48Z","25.227","31.365","6.138"
"{AB569}","2021-03-11T11:43:04Z","23.386","30.138","6.752"
"{AB569}","2021-03-11T15:43:01Z","25.227","33.207","7.980"
"{AB569}","2021-03-11T17:43:46Z","19.703","24.92","5.217"
"{AB569}","2021-03-12T03:18:37Z","18.475","25.841","7.366"
"{AB569}","2021-03-12T05:47:47Z","11.11","25.841","14.731"
"{AB569}","2021-03-12T15:52:57Z","21.851","28.603","6.752"
"{AB569}","2021-03-12T17:54:14Z","20.931","26.148","5.217"
"{AB569}","2021-03-12T22:24:15Z","15.099","26.455","11.356"
"{AB569}","2021-03-13T01:55:16Z","12.951","20.931","7.980"
"{AB569}","2021-03-13T05:27:06Z","16.634","23.079","6.445"
"{AB569}","2021-03-13T06:28:33Z","14.179","20.01","5.831"
"{AB569}","2021-03-13T14:31:33Z","18.475","24.92","6.445"
"{AB569}","2021-03-13T18:01:43Z","15.406","26.762","11.356"
"{AB569}","2021-03-14T09:07:53Z","18.475","27.989","9.514"
"{AB569}","2021-03-14T18:10:56Z","21.851","29.524","7.673"
"{AB569}","2021-03-14T22:43:27Z","16.941","27.989","11.048"
"{AB569}","2021-03-15T01:13:33Z","17.248","24.613","7.365"
"{AB569}","2021-03-15T06:46:03Z","13.565","20.317","6.752"
"{AB569}","2021-03-15T10:18:10Z","22.465","32.9","10.435"
"{AB569}","2021-03-15T12:19:13Z","25.227","30.444","5.217"
"{AB569}","2021-03-15T14:18:41Z","21.237","28.296","7.059"
"{AB569}","2021-03-15T15:50:03Z","21.237","28.603","7.366"
"{AB569}","2021-03-15T20:51:01Z","18.782","28.603","9.821"
"{AB569}","2021-03-15T22:20:41Z","21.544","27.682","6.138"
"{AB569}","2021-03-16T01:22:38Z","12.951","26.455","13.504"
"{AB569}","2021-03-16T06:24:40Z","13.872","21.544","7.672"
"{AB569}","2021-03-16T11:26:16Z","24.613","31.672","7.059"
"{AB569}","2021-03-16T15:57:35Z","23.079","33.513","10.434"
"{AB569}","2021-03-16T23:30:10Z","18.475","25.227","6.752"
"{AB569}","2021-03-17T00:30:57Z","16.327","21.851","5.524"
"{AB569}","2021-03-17T03:02:10Z","16.327","22.158","5.831"
"{AB569}","2021-03-17T05:32:39Z","16.02","22.158","6.138"
"{AB569}","2021-03-17T21:08:31Z","17.555","23.693","6.138"
"{AB569}","2021-03-17T22:09:14Z","13.258","21.544","8.286"
"{AB569}","2021-03-17T23:39:38Z","15.713","21.237","5.524"
"{AB569}","2021-03-18T02:40:09Z","13.565","22.158","8.593"
"{AB569}","2021-03-18T03:41:04Z","13.872","20.931","7.059"
"{AB569}","2021-03-18T06:12:57Z","16.634","24.613","7.979"
"{AB569}","2021-03-18T23:19:07Z","12.644","21.851","9.207"
"{AB569}","2021-03-19T01:20:03Z","15.406","22.465","7.059"
"{AB569}","2021-03-19T04:50:34Z","14.179","20.931","6.752"
"{AB569}","2021-03-19T05:51:40Z","14.793","20.01","5.217"
"{AB569}","2021-03-19T16:55:59Z","14.179","21.851","7.672"
"{AB569}","2021-03-19T17:57:03Z","15.099","22.465","7.366"
"{AB569}","2021-03-19T20:26:34Z","11.11","19.396","8.286"
"{AB569}","2021-03-20T00:59:04Z","14.793","22.465","7.672"
"{AB569}","2021-03-20T06:00:37Z","12.337","17.862","5.525"
"{AB569}","2021-03-20T08:31:57Z","11.11","20.01","8.90"
"{AB569}","2021-03-20T17:05:07Z","17.555","23.386","5.831"
"{AB569}","2021-03-21T04:08:19Z","11.11","17.862","6.752"
"{AB569}","2021-03-21T06:10:05Z","11.417","19.089","7.672"
"{AB569}","2021-03-21T11:42:04Z","15.713","21.237","5.524"
"{AB569}","2021-03-21T15:43:12Z","21.851","29.217","7.366"
"{AB569}","2021-03-21T17:44:41Z","18.475","28.296","9.821"
"{AB569}","2021-03-21T21:17:18Z","15.713","21.544","5.831"
"{AB569}","2021-03-22T02:16:54Z","11.11","17.555","6.445"
"{AB569}","2021-03-22T05:49:03Z","11.11","23.386","12.276"
"{AB569}","2021-03-22T15:52:46Z","22.465","33.82","11.355"
"{AB569}","2021-03-22T18:53:40Z","21.544","28.296","6.752"
"{AB569}","2021-03-23T05:58:13Z","13.565","24","10.435"
"{AB569}","2021-03-23T10:32:28Z","22.158","27.375","5.217"
"{AB569}","2021-03-23T14:31:17Z","25.534","35.969","10.435"
"{AB569}","2021-03-23T16:03:09Z","26.148","32.9","6.752"
"{AB569}","2021-03-23T18:02:37Z","23.693","30.444","6.751"
"{AB569}","2021-03-23T22:34:37Z","14.793","22.158","7.365"
"{AB569}","2021-03-24T02:35:33Z","16.634","24","7.366"
"{AB569}","2021-03-24T05:36:24Z","12.951","18.782","5.831"
"{AB569}","2021-03-24T10:39:45Z","27.989","33.207","5.218"
"{AB569}","2021-03-24T16:10:31Z","31.058","36.276","5.218"
"{AB569}","2021-03-24T18:11:34Z","27.069","33.513","6.444"
"{AB569}","2021-03-24T22:12:36Z","17.555","27.375","9.820"
"{AB569}","2021-03-25T05:46:21Z","14.179","24.92","10.741"
"{AB569}","2021-03-25T14:50:11Z","27.989","35.969","7.980"
"{AB569}","2021-03-25T17:19:30Z","24","31.365","7.365"
"{AB569}","2021-03-26T00:52:42Z","16.02","22.465","6.445"
"{AB569}","2021-03-26T06:25:47Z","16.941","24.92","7.979"
"{AB569}","2021-03-26T10:27:23Z","18.475","24.613","6.138"
"{AB569}","2021-03-26T17:58:15Z","21.544","28.296","6.752"
"{AB569}","2021-03-27T01:01:28Z","15.713","21.851","6.138"
"{AB569}","2021-03-27T03:02:43Z","13.565","24.613","11.048"
"{AB569}","2021-03-27T05:03:43Z","14.486","26.148","11.662"
"{AB569}","2021-03-27T11:06:07Z","21.544","31.672","10.128"
"{AB569}","2021-03-27T13:07:05Z","24.306","33.513","9.207"
"{AB569}","2021-03-27T16:08:05Z","25.841","31.979","6.138"
"{AB569}","2021-03-27T21:39:09Z","18.782","28.603","9.821"
"{AB569}","2021-03-28T00:11:00Z","20.01","28.296","8.286"
"{AB569}","2021-03-28T00:41:11Z","13.565","20.01","6.445"
"{AB569}","2021-03-28T02:09:49Z","17.248","26.455","9.207"
"{AB569}","2021-03-28T04:42:40Z","14.179","26.148","11.969"
"{AB569}","2021-03-28T12:14:19Z","22.465","31.672","9.207"
"{AB569}","2021-03-28T15:14:16Z","27.375","33.207","5.832"
"{AB569}","2021-03-28T16:45:07Z","26.762","35.355","8.593"
"{AB569}","2021-03-28T18:16:28Z","22.772","29.217","6.445"
"{AB569}","2021-03-28T21:48:44Z","16.02","28.603","12.583"
"{AB569}","2021-03-29T01:48:40Z","15.099","24.306","9.207"
"{AB569}","2021-03-29T10:52:01Z","22.158","27.682","5.524"
"{AB569}","2021-03-29T13:24:10Z","22.465","31.672","9.207"
"{AB569}","2021-03-29T15:54:12Z","20.624","32.593","11.969"
"{AB569}","2021-03-29T20:25:06Z","24","29.217","5.217"
"{AB569}","2021-03-29T23:56:42Z","18.475","25.227","6.752"
"{AB569}","2021-03-30T03:29:37Z","20.624","26.148","5.524"
"{AB569}","2021-03-30T04:58:11Z","19.089","25.841","6.752"
"{AB569}","2021-03-30T11:32:34Z","20.624","28.296","7.672"
"{AB569}","2021-03-30T15:01:46Z","22.158","31.365","9.207"
"{AB569}","2021-03-30T16:32:37Z","20.931","30.444","9.513"
"{AB569}","2021-03-30T17:33:57Z","20.931","27.069","6.138"
"{AB569}","2021-03-30T18:33:30Z","21.237","26.455","5.218"
"{AB569}","2021-03-30T23:35:03Z","16.634","27.069","10.435"
"{AB569}","2021-03-31T01:37:40Z","16.941","26.148","9.207"
"{AB569}","2021-03-31T03:37:01Z","15.099","24.613","9.514"
"{AB569}","2021-03-31T05:07:46Z","18.782","24.613","5.831"
"{AB569}","2021-03-31T08:39:09Z","20.317","25.841","5.524"
"{AB569}","2021-03-31T13:42:03Z","27.682","32.9","5.218"
"{AB569}","2021-03-31T15:10:43Z","25.841","32.286","6.445"
"{AB569}","2021-03-31T17:41:24Z","27.375","34.741","7.366"
"{AB569}","2021-03-31T18:11:38Z","20.01","27.375","7.365"
"{AB569}","2021-03-31T20:42:40Z","17.862","24","6.138"
"{AB569}","2021-04-01T00:14:09Z","19.089","28.603","9.514"
"{AB569}","2021-04-01T03:17:05Z","19.396","25.841","6.445"
"{AB569}","2021-04-01T04:45:21Z","20.01","25.841","5.831"
"{AB569}","2021-04-01T14:49:07Z","28.603","34.434","5.831"
"{AB569}","2021-04-01T15:49:39Z","27.069","32.9","5.831"
"{AB569}","2021-04-01T17:20:40Z","22.772","33.513","10.741"
"{AB569}","2021-04-01T18:50:59Z","22.465","28.296","5.831"
"{AB569}","2021-04-02T10:57:48Z","23.693","28.91","5.217"
"{AB569}","2021-04-02T18:01:01Z","20.317","28.91","8.593"
"{AB569}","2021-04-02T22:30:45Z","20.931","28.296","7.365"
"{AB569}","2021-04-03T01:32:33Z","18.475","25.227","6.752"
"{AB569}","2021-04-03T18:08:38Z","13.565","24","10.435"
"{AB569}","2021-04-04T01:11:27Z","20.624","26.148","5.524"
"{AB569}","2021-04-04T02:10:47Z","16.02","24","7.98"
"{AB569}","2021-04-04T05:41:45Z","17.248","24.92","7.672"
"{AB569}","2021-04-04T07:43:31Z","16.327","22.158","5.831"
"{AB569}","2021-04-04T11:15:09Z","22.158","32.593","10.435"
"{AB569}","2021-04-04T17:46:38Z","25.227","30.444","5.217"
"{AB569}","2021-04-04T21:47:46Z","22.158","28.296","6.138"
"{AB569}","2021-04-04T23:49:29Z","16.327","26.455","10.128"
"{AB569}","2021-04-05T01:51:28Z","16.327","24.306","7.979"
"{AB569}","2021-04-05T05:21:14Z","20.317","26.455","6.138"
"{AB569}","2021-04-05T16:25:03Z","29.524","35.048","5.524"
"{AB569}","2021-04-06T05:00:03Z","16.941","25.534","8.593"
"{AB569}","2021-04-06T17:03:43Z","28.603","35.355","6.752"
"{AB569}","2021-04-07T00:06:12Z","18.168","24.92","6.752"
"{AB569}","2021-04-07T02:08:53Z","17.555","23.386","5.831"
"{AB569}","2021-04-07T05:39:12Z","16.327","25.841","9.514"
"{AB569}","2021-04-07T17:12:57Z","24.92","33.513","8.593"
"{AB569}","2021-04-07T23:15:27Z","19.089","27.989","8.900"
"{AB569}","2021-04-08T01:47:04Z","15.099","21.237","6.138"
"{AB569}","2021-04-08T05:47:57Z","14.486","24","9.514"
"{AB569}","2021-04-08T15:20:14Z","29.217","34.741","5.524"
"{AB569}","2021-04-08T17:21:40Z","25.841","32.9","7.059"
"{AB569}","2021-04-08T20:52:09Z","22.772","28.296","5.524"
"{AB569}","2021-04-08T22:23:12Z","20.931","29.831","8.900"
"{AB569}","2021-04-09T00:55:43Z","21.544","31.979","10.435"
"{AB569}","2021-04-09T02:55:09Z","22.158","28.91","6.752"
"{AB569}","2021-04-09T03:55:15Z","13.872","23.386","9.514"
"{AB569}","2021-04-09T17:31:10Z","19.703","28.296","8.593"
"{AB569}","2021-04-09T20:02:03Z","15.099","22.772","7.673"
"{AB569}","2021-04-09T23:32:43Z","22.158","27.375","5.217"
"{AB569}","2021-04-10T06:06:03Z","17.248","23.693","6.445"
"{AB569}","2021-04-10T15:09:34Z","23.386","29.217","5.831"
"{AB569}","2021-04-10T17:40:48Z","20.931","31.058","10.127"
"{AB569}","2021-04-10T22:10:43Z","19.703","27.375","7.672"
"{AB569}","2021-04-11T03:13:33Z","19.703","24.92","5.217"
"{AB569}","2021-04-11T03:42:27Z","14.179","19.703","5.524"
"{AB569}","2021-04-11T06:14:12Z","17.248","22.772","5.524"
"{AB569}","2021-04-11T08:15:09Z","17.248","26.148","8.900"
"{AB569}","2021-04-11T15:17:27Z","18.168","24","5.832"
"{AB569}","2021-04-12T02:53:07Z","14.179","21.237","7.058"
"{AB569}","2021-04-12T05:22:12Z","15.406","23.079","7.673"
"{AB569}","2021-04-12T16:27:13Z","24.613","29.831","5.218"
"{AB569}","2021-04-12T17:58:33Z","19.703","26.762","7.059"
"{AB569}","2021-04-12T23:29:35Z","22.158","29.524","7.366"
"{AB569}","2021-04-13T00:30:57Z","17.555","27.682","10.127"
"{AB569}","2021-04-13T05:01:13Z","14.793","20.931","6.138"
"{AB569}","2021-04-13T16:36:53Z","21.851","28.296","6.445"
"{AB569}","2021-04-14T00:39:47Z","20.01","30.138","10.128"
"{AB569}","2021-04-14T04:40:33Z","20.624","26.455","5.831"
"{AB569}","2021-04-14T14:13:27Z","18.782","24","5.218"
"{AB569}","2021-04-14T23:15:46Z","20.931","26.762","5.831"
"{AB569}","2021-04-15T00:47:03Z","20.624","27.069","6.445"
"{AB569}","2021-04-15T11:52:35Z","25.534","31.979","6.445"
"{AB569}","2021-04-15T14:52:39Z","27.682","34.434","6.752"
"{AB569}","2021-04-15T22:25:11Z","18.168","23.386","5.218"
"{AB569}","2021-04-16T05:27:12Z","16.634","22.158","5.524"
"{AB569}","2021-04-16T16:31:27Z","22.465","29.524","7.059"
"{AB569}","2021-04-16T20:33:34Z","14.793","21.851","7.058"
"{AB569}","2021-04-16T22:33:42Z","17.555","25.534","7.979"
"{AB569}","2021-04-17T00:34:16Z","14.486","24.92","10.434"
"{AB569}","2021-04-17T04:05:16Z","15.713","23.079","7.366"
"{AB569}","2021-04-17T10:38:36Z","19.396","24.613","5.217"
"{AB569}","2021-04-17T15:39:39Z","21.544","33.82","12.276"
"{AB569}","2021-04-17T22:43:30Z","17.862","27.682","9.820"
"{AB569}","2021-04-18T04:14:59Z","18.168","24","5.832"
"{AB569}","2021-04-18T16:19:12Z","21.851","32.286","10.435"
"{AB569}","2021-04-18T23:22:13Z","17.555","23.693","6.138"
"{AB569}","2021-04-19T04:53:58Z","19.396","24.92","5.524"
"{AB569}","2021-04-19T23:01:03Z","19.396","27.069","7.673"
"{AB569}","2021-04-20T04:32:43Z","20.01","28.296","8.286"
"{AB569}","2021-04-20T10:05:50Z","29.831","35.969","6.138"
"{AB569}","2021-06-08T22:33:10Z","28.603","34.434","5.831"
"{AB569}","2021-06-09T01:34:10Z","26.148","32.593","6.445"
"{AB569}","2021-06-09T04:05:10Z","25.227","32.286","7.059"
"{AB569}","2021-06-09T23:41:38Z","28.91","34.127","5.217"
"{AB569}","2021-06-11T13:25:42Z","28.296","34.434","6.138"
