"entityName","day","total_distance_km"
"{AB582}","2020-05-31","6.879993669534587"
"{AB582}","2020-06-01","3.8835656560275242"
"{AB582}","2020-06-02","4.051295382955645"
"{AB582}","2020-06-03","6.043843818484858"
"{AB582}","2020-06-04","4.116096667321322"
"{AB582}","2020-06-05","6.911137272224206"
"{AB582}","2020-06-06","5.972984083429204"
"{AB582}","2020-06-07","4.499548771639748"
"{AB582}","2020-06-08","4.024322812640262"
"{AB582}","2020-06-09","5.010026552215749"
"{AB582}","2020-06-10","4.749264058564908"
"{AB582}","2020-06-11","4.086051562828545"
"{AB582}","2020-06-12","5.175623525120841"
"{AB582}","2020-06-13","5.397349092095063"
"{AB582}","2020-06-14","3.757907046007834"
"{AB582}","2020-06-15","4.670594731292771"
"{AB582}","2020-06-16","4.143084291363877"
"{AB582}","2020-06-17","3.596986528663859"
"{AB582}","2020-06-18","4.761560120769133"
"{AB582}","2020-06-19","7.6430832970739235"
"{AB582}","2020-06-20","4.5079504250910825"
"{AB582}","2020-06-21","5.576260871584301"
"{AB582}","2020-06-22","4.324630560443641"
"{AB582}","2020-06-23","4.553355866610684"
"{AB582}","2020-06-24","4.70878277739088"
"{AB582}","2020-06-25","7.069531354576198"
"{AB582}","2020-06-26","3.771733209662934"
"{AB582}","2020-06-27","6.135100535386917"
"{AB582}","2020-06-28","3.236390528873302"
"{AB582}","2020-06-29","5.576792453328122"
"{AB582}","2020-06-30","4.925930680654147"
"{AB582}","2020-07-01","6.326637953577554"
"{AB582}","2020-07-02","4.491748826562683"
"{AB582}","2020-07-03","3.4969571936844766"
"{AB582}","2020-07-04","6.121214989255682"
"{AB582}","2020-07-05","0.027363124911707216"
"{AB582}","2020-07-06","3.2614269329055325"
"{AB582}","2020-07-07","7.033468939512795"
"{AB582}","2020-07-08","5.142975826632378"
"{AB582}","2020-07-09","5.989893477705909"
"{AB582}","2020-07-10","4.726613692425686"
"{AB582}","2020-07-11","6.331069503230249"
"{AB582}","2020-07-12","6.410453465980252"
"{AB582}","2020-07-13","8.904739071937726"
"{AB582}","2020-07-14","6.452572403350847"
"{AB582}","2020-07-15","4.200228949311109"
"{AB582}","2020-07-16","6.367039384295887"
"{AB582}","2020-07-17","8.593067916203898"
"{AB582}","2020-07-18","5.84691485552186"
"{AB582}","2020-07-19","4.980864423896675"
"{AB582}","2020-07-20","5.438358785616901"
"{AB582}","2020-07-21","4.596178487678684"
"{AB582}","2020-07-22","4.8930860545777835"
"{AB582}","2020-07-23","8.133791237477713"
"{AB582}","2020-07-24","5.053517863839722"
"{AB582}","2020-07-25","0.07136223677405197"
"{AB582}","2020-07-27","4.2404275303654835"
"{AB582}","2020-07-28","2.8385373207017217"
"{AB582}","2020-08-03","3.3310220456775994"
"{AB582}","2020-08-04","6.4931172849549075"
"{AB582}","2020-08-05","6.647125279931338"
"{AB582}","2020-08-06","5.663414310321803"
"{AB582}","2020-08-07","3.3744675390212566"
"{AB582}","2020-08-08","5.134190659404413"
"{AB582}","2020-08-09","3.303285424553203"
"{AB582}","2020-08-10","4.660798778254541"
"{AB582}","2020-08-11","5.653210503868059"
"{AB582}","2020-08-12","4.632437885383822"
"{AB582}","2020-08-13","9.246857877037383"
"{AB582}","2020-08-14","1.4414525167538195"
"{AB582}","2020-08-15","3.2159592845713827"
"{AB582}","2020-08-16","6.836043227727965"
"{AB582}","2020-08-17","5.557855597495392"
"{AB582}","2020-08-19","3.316793367557497"
"{AB582}","2020-08-20","3.7559874544376295"
"{AB582}","2020-08-21","2.1282746951242375"
"{AB582}","2020-08-22","3.405753373342846"
"{AB582}","2020-08-23","4.566674139850034"
"{AB582}","2020-08-24","3.6730667051962476"
"{AB582}","2020-08-25","2.5613127953232344"
"{AB582}","2020-08-26","3.075504313509999"
"{AB582}","2020-08-27","6.242033111301921"
"{AB582}","2020-08-28","4.100898637379852"
"{AB582}","2020-08-29","3.349948276331262"
"{AB582}","2020-08-30","6.278796808451765"
"{AB582}","2020-08-31","3.439690607695585"
"{AB582}","2020-09-01","3.7377941141724205"
"{AB582}","2020-09-02","5.339333893598391"
"{AB582}","2020-09-03","3.0426736068849323"
"{AB582}","2020-09-04","3.448630941444695"
"{AB582}","2020-09-05","3.7505681707139353"
"{AB582}","2020-09-06","7.441828296119385"
"{AB582}","2020-09-07","5.028934256231119"
"{AB582}","2020-09-08","3.4464815412883656"
"{AB582}","2020-09-09","4.579313543255512"
"{AB582}","2020-09-10","5.655770837056786"
"{AB582}","2020-09-11","2.2074729791592373"
"{AB582}","2020-09-12","0.0773923037072218"
"{AB582}","2020-09-14","1.2548434144561254"
"{AB582}","2020-09-15","4.626961986584089"
"{AB582}","2020-09-16","4.248584251456865"
"{AB582}","2020-09-17","3.9770090376785054"
"{AB582}","2020-09-18","3.805409890151638"
"{AB582}","2020-09-19","4.822875191876344"
"{AB582}","2020-09-20","6.037736546981281"
"{AB582}","2020-09-21","1.5860841749707761"
"{AB582}","2020-09-22","4.275637822364638"
"{AB582}","2020-09-23","2.9922680856271504"
"{AB582}","2020-09-24","3.04287303535727"
"{AB582}","2020-09-25","4.207760379569767"
"{AB582}","2020-09-26","6.077833370260391"
"{AB582}","2020-09-27","4.329253676649414"
"{AB582}","2020-09-28","3.6229168278819945"
"{AB582}","2020-09-29","4.693041755911336"
"{AB582}","2020-09-30","5.270580090314862"
"{AB582}","2020-10-01","6.976045906285656"
"{AB582}","2020-10-02","5.875086692573959"
"{AB582}","2020-10-05","2.742113630218258"
"{AB582}","2020-10-06","5.258638786066241"
"{AB582}","2020-10-07","3.7722886002532814"
"{AB582}","2020-10-08","3.0602457149863853"
"{AB582}","2020-10-09","4.982812612598928"
"{AB582}","2020-10-10","5.14669194046669"
"{AB582}","2020-10-11","2.7857736611893076"
"{AB582}","2020-10-12","6.296343828001788"
"{AB582}","2020-10-13","3.553269350762338"
"{AB582}","2020-10-14","3.315749739798352"
"{AB582}","2020-10-15","3.7599470885244806"
"{AB582}","2020-10-16","5.352291239972373"
"{AB582}","2020-10-17","4.017419132429448"
"{AB582}","2020-10-18","4.127874816924892"
"{AB582}","2020-10-19","3.424979181554744"
"{AB582}","2020-10-20","5.028902718768397"
"{AB582}","2020-10-21","3.156882374467434"
"{AB582}","2020-10-22","5.796170029915281"
"{AB582}","2020-10-23","3.9905610211766396"
"{AB582}","2020-10-24","5.598810894889997"
"{AB582}","2020-10-25","2.8487539571133977"
"{AB582}","2020-10-26","2.488221021731492"
"{AB582}","2020-10-27","5.2465495866020335"
"{AB582}","2020-10-28","4.909831423271771"
"{AB582}","2020-10-29","3.859101815451745"
"{AB582}","2020-10-30","3.498319318582319"
"{AB582}","2020-10-31","3.2015866103233406"
"{AB582}","2020-11-01","2.316379557123837"
"{AB582}","2020-11-02","3.294486203546888"
"{AB582}","2020-11-03","3.3533049789055687"
"{AB582}","2020-11-04","4.297062921145338"
"{AB582}","2020-11-05","3.130463571611401"
"{AB582}","2020-11-06","2.9057045965891457"
"{AB582}","2020-11-07","3.7945073616091913"
"{AB582}","2020-11-08","2.4193822475523503"
"{AB582}","2020-11-09","3.337633419291714"
"{AB582}","2020-11-10","3.6883992710842124"
"{AB582}","2020-11-11","2.8354528271752018"
"{AB582}","2020-11-12","4.556089109782417"
"{AB582}","2020-11-13","2.5250231682639415"
"{AB582}","2020-11-14","2.824044342143409"
"{AB582}","2020-11-15","3.5487960588969827"
"{AB582}","2020-11-16","2.8534141966232878"
"{AB582}","2020-11-17","2.2903227855701633"
"{AB582}","2020-11-18","5.488932382260397"
"{AB582}","2020-11-19","3.2172220940453804"
"{AB582}","2020-11-20","3.56006805687631"
"{AB582}","2020-11-21","4.553570129630385"
"{AB582}","2020-11-22","2.7896300959146627"
"{AB582}","2020-11-23","4.5438084460441"
"{AB582}","2020-11-24","3.1561219420062554"
"{AB582}","2020-11-25","2.9448145191571444"
"{AB582}","2020-11-26","5.94637270040977"
"{AB582}","2020-11-27","4.271489738853725"
"{AB582}","2020-11-28","5.136979551708205"
"{AB582}","2020-11-29","6.320501080684559"
"{AB582}","2020-11-30","4.808561918967901"
"{AB582}","2020-12-01","0.5322091787399652"
"{AB582}","2020-12-02","4.343254748914748"
"{AB582}","2020-12-03","2.2530509317934673"
"{AB582}","2020-12-04","1.7825427541441565"
"{AB582}","2020-12-05","2.420718958049705"
"{AB582}","2020-12-06","2.7243090081749495"
"{AB582}","2020-12-07","2.577905915156787"
"{AB582}","2020-12-08","2.485990378142666"
"{AB582}","2020-12-09","2.9794331463657837"
"{AB582}","2020-12-10","1.4842513067987386"
"{AB582}","2020-12-11","6.469572784809869"
"{AB582}","2020-12-12","0.29747350308774034"
"{AC436}","2020-12-28","0.17570447654017368"
"{AC436}","2020-12-29","0.38832937067368234"
"{AD640}","2020-06-29","2.290050434045974"
"{AD640}","2020-07-01","0.6610557752506099"
"{AD640}","2020-07-02","0.4126286561128963"
"{AD640}","2020-07-03","2.5991007036062905"
"{AD648}","2020-06-29","2.310053320698548"
"{AD648}","2020-07-01","36.25031699253785"
"{AD648}","2020-07-02","0.16319111506739112"
"{AD648}","2020-07-03","37.00954135587945"
"{AD648}","2020-07-04","17.963048621822022"
"{AD750}","2020-08-15","2.7561551786918126"
"{AD750}","2020-08-16","3.5049109328466415"
"{AD750}","2020-08-17","3.4161771302619512"
"{AD750}","2020-08-19","2.176022129211587"
"{AD750}","2020-08-20","4.379234073261337"
"{AD750}","2020-08-21","3.9304205231655867"
"{AD750}","2020-08-22","3.5939380749890963"
"{AD750}","2020-08-23","4.489758103882036"
"{AD750}","2020-08-24","3.8764344089005585"
"{AD750}","2020-08-25","4.563651959945338"
"{AD750}","2020-08-26","4.404908231629551"
"{AD750}","2020-08-27","3.6172443934335012"
"{AD750}","2020-08-28","5.209133445962275"
"{AD750}","2020-08-29","2.8832076569209915"
"{AD750}","2020-08-30","4.958131250184655"
"{AD750}","2020-08-31","4.713477123957636"
"{AD750}","2020-09-01","3.2972523427118694"
"{AD750}","2020-09-02","4.419276038753262"
"{AD750}","2020-09-03","2.7328704854392765"
"{AD750}","2020-09-04","3.7533789870809313"
"{AD750}","2020-09-05","3.068511397479974"
"{AD750}","2020-09-06","2.7288213419458183"
"{AD750}","2020-09-07","1.07488624204358"
"{AF415}","2020-06-13","0.6979459864415323"
"{AF415}","2020-06-14","1.6757564745828504"
"{AF415}","2020-06-15","0.5407140660462079"
"{AF415}","2020-06-16","0.4734199519203849"
"{AF415}","2020-06-17","1.5345111955596333"
"{AF415}","2020-06-18","0.8940812058524814"
"{AF415}","2020-06-19","1.8796791538933415"
"{AF415}","2020-06-20","1.1214834541388725"
"{AF415}","2020-06-21","2.1632482915833817"
"{AF415}","2020-06-22","0.6013347001258592"
"{AF415}","2020-06-23","1.027055433785712"
"{AF415}","2020-06-24","2.299242402624009"
"{AF415}","2020-06-25","1.2951962164715898"
"{AF415}","2020-06-26","1.6217493874537074"
"{AF415}","2020-06-27","1.6028505478462651"
"{AF415}","2020-06-28","1.1804225321709825"
"{AF415}","2020-06-29","0.9345481056904625"
"{AF415}","2020-06-30","0.8772659871452296"
"{AF415}","2020-07-01","2.5283005470049726"
"{AF415}","2020-07-02","0.45254247315314095"
"{AF415}","2020-07-03","0.9119363424898878"
"{AF415}","2020-07-04","0.7976546904807452"
"{AF415}","2020-07-06","1.402266940191177"
"{AF415}","2020-07-07","1.585019825565542"
"{AF415}","2020-07-08","2.5509447207915534"
"{AF415}","2020-07-09","1.9615705603501195"
"{AF415}","2020-07-10","0.7840867007857248"
"{AF415}","2020-07-11","2.084916263186374"
"{AF415}","2020-07-12","1.9706111512053401"
"{AF415}","2020-07-13","1.617364211777211"
"{AF415}","2020-07-14","0.7601692658603769"
"{AF415}","2020-07-15","2.5440780478527487"
"{AF415}","2020-07-16","1.7203094885610322"
"{AF415}","2020-07-17","1.2266852157367505"
"{AF415}","2020-07-18","1.4970486332372144"
"{AF415}","2020-07-19","0.6703344742685707"
"{AF415}","2020-07-20","1.882869231667432"
"{AF415}","2020-07-21","1.6046032383986595"
"{AF415}","2020-07-22","2.8669313423110148"
"{AF415}","2020-07-23","2.13113364911743"
"{AF415}","2020-07-24","0.7800169356679001"
"{AF415}","2020-07-27","1.2646731505847337"
"{AF415}","2020-07-28","0.2754668168785529"
"{AF415}","2020-08-03","1.0845204387967147"
"{AF415}","2020-08-04","1.8209048394788216"
"{AF415}","2020-08-05","2.228208995445947"
"{AF415}","2020-08-06","2.34662410977417"
"{AF415}","2020-08-07","2.7233122123920004"
"{AF415}","2020-08-08","1.8011399496818392"
"{AF415}","2020-08-09","3.0011224252686297"
"{AF415}","2020-08-10","3.053702978157145"
"{AF415}","2020-08-11","4.16217559722181"
"{AF415}","2020-08-12","3.686719046529655"
"{AF415}","2020-08-13","3.4907261954984867"
"{AF415}","2020-08-14","3.025617173366243"
"{AF415}","2020-08-15","3.120075866824635"
"{AF415}","2020-08-16","3.269759700603851"
"{AF415}","2020-08-17","2.1963315247769093"
"{AF415}","2020-08-19","1.3807886157095115"
"{AF415}","2020-08-20","3.7856681358324655"
"{AF415}","2020-08-21","2.4480619853201073"
"{AF415}","2020-08-22","2.7571565266444127"
"{AF415}","2020-08-23","3.114114043009216"
"{AF415}","2020-08-24","3.779494957615609"
"{AF415}","2020-08-25","1.949654381261348"
"{AF415}","2020-08-26","2.3982192903123085"
"{AF415}","2020-08-27","2.2211091997501216"
"{AF415}","2020-08-28","2.1535749760138554"
"{AF415}","2020-08-29","2.662926147538638"
"{AF415}","2020-08-30","2.5316705047066455"
"{AF415}","2020-08-31","2.886214921519417"
"{AF415}","2020-09-01","2.2007087728472383"
"{AF415}","2020-09-02","2.0440961570497898"
"{AF415}","2020-09-03","1.7041030274892195"
"{AF415}","2020-09-04","1.496127926963759"
"{AF415}","2020-09-05","3.243502229992434"
"{AF415}","2020-09-06","1.4677679667836494"
"{AF415}","2020-09-07","1.7848678799603597"
"{AF415}","2020-09-08","2.3088358147847416"
"{AF415}","2020-09-09","2.3948950916679146"
"{AF415}","2020-09-10","1.5128290432435167"
"{AF415}","2020-09-11","1.0109438105907336"
"{AF415}","2020-09-12","0.63120344756523"
"{AH149}","2020-08-15","2.845143732739697"
"{AH149}","2020-08-16","3.9189413996563447"
"{AH149}","2020-08-17","3.364515940190482"
"{AH149}","2020-08-19","2.45303344629558"
"{AH149}","2020-08-20","3.8788470128834076"
"{AH149}","2020-08-21","4.288152696340278"
"{AH149}","2020-08-22","3.2948490904078107"
"{AH149}","2020-08-23","4.3474720635059345"
"{AH149}","2020-08-24","3.9949354568016617"
"{AH149}","2020-08-25","4.608084274682455"
"{AH149}","2020-08-26","4.136926415025459"
"{AH149}","2020-08-27","4.261790360403498"
"{AH149}","2020-08-28","4.49535981394717"
"{AH149}","2020-08-29","3.191770712111989"
"{AH149}","2020-08-30","4.190623820312911"
"{AH149}","2020-08-31","4.677764409203804"
"{AH149}","2020-09-01","3.7837428417223036"
"{AH149}","2020-09-02","4.589588759730378"
"{AH149}","2020-09-03","2.962728696459376"
"{AH149}","2020-09-04","3.736647491764607"
"{AH149}","2020-09-05","2.44024547127555"
"{AH149}","2020-09-06","4.181928872337487"
"{AH149}","2020-09-07","3.989819693851361"
"{AH149}","2020-09-08","1.571023235861677"
"{AH149}","2020-09-09","4.304690826885823"
"{AH149}","2020-09-10","4.238663066782175"
"{AH149}","2020-09-11","1.9910522623010234"
"{AH149}","2020-09-12","0.2312873904047498"
"{AH149}","2020-09-14","2.8123535155674624"
"{AH149}","2020-09-15","1.8698778519453834"
"{AH149}","2020-09-16","5.129680902159802"
"{AH149}","2020-09-17","3.9537653603872878"
"{AH149}","2020-09-18","4.203628800128665"
"{AH149}","2020-09-19","3.204996138876527"
"{AH149}","2020-09-20","2.7647098331439084"
"{AH149}","2020-09-21","3.161162751635887"
"{AH149}","2020-09-22","1.566196122960882"
"{AH149}","2020-09-23","3.713502168924642"
"{AH149}","2020-09-24","4.611043325038772"
"{AH149}","2020-09-25","3.4112664453382315"
"{AH149}","2020-09-26","3.4866255956630394"
"{AH149}","2020-09-27","4.290342754160783"
"{AH149}","2020-09-28","3.44725690834344"
"{AH149}","2020-09-29","4.394224746998532"
"{AH149}","2020-09-30","5.88184819192688"
"{AH149}","2020-10-01","3.0947522865793267"
"{AH149}","2020-10-02","2.8062494992757223"
"{AH149}","2020-10-05","2.8473668316212652"
"{AH149}","2020-10-06","4.002677801471449"
"{AH149}","2020-10-07","3.49139038853367"
"{AH149}","2020-10-08","4.191852961882259"
"{AH149}","2020-10-09","4.141179033275969"
"{AH149}","2020-10-10","3.9793653712590187"
"{AH149}","2020-10-11","2.516312393314191"
"{AH149}","2020-10-12","2.372016174720777"
"{AH149}","2020-10-13","3.2229312221884436"
"{AH149}","2020-10-14","0.6942372796306147"
"{AH149}","2020-10-15","3.3579347940012005"
"{AH149}","2020-10-16","3.585452564481151"
"{AH149}","2020-10-17","5.257152639020181"
"{AH149}","2020-10-18","6.723043151768618"
"{AH149}","2020-10-19","1.1107688137426455"
"{AH149}","2020-10-20","0.8984390001476249"
"{AH149}","2020-10-21","0.9165327527368076"
"{AH149}","2020-10-22","1.300960823453237"
"{AH149}","2020-10-23","1.985154347945386"
"{AH149}","2020-10-24","0.9199769663501243"
"{AH149}","2020-10-25","2.4689873696793305"
"{AH149}","2020-10-26","4.961941855421709"
"{AH149}","2020-10-27","4.291688493075512"
"{AH149}","2020-10-28","2.8712706204935285"
"{AH149}","2020-10-29","2.6444040072513295"
"{AH149}","2020-10-30","3.1994053027424307"
"{AH149}","2020-10-31","2.8933397609661755"
"{AH149}","2020-11-01","2.6501402042251314"
"{AH149}","2020-11-02","2.4192336833720693"
"{AH149}","2020-11-03","2.3447533870957558"
"{AH149}","2020-11-04","2.5299504939808135"
"{AH149}","2020-11-05","1.5906156021797027"
"{AH149}","2020-11-06","2.793111194903874"
"{AH149}","2020-11-07","2.570525950010211"
"{AH149}","2020-11-08","3.0478999967309837"
"{AH149}","2020-11-09","2.150595134919409"
"{AH149}","2020-11-10","2.356702443961751"
"{AH149}","2020-11-11","2.2136574917483958"
"{AH149}","2020-11-12","0.7497335858202312"
"{AH149}","2020-11-13","2.96056496383465"
"{AH149}","2020-11-14","2.757228468532136"
"{AH149}","2020-11-15","3.050541282952681"
"{AH149}","2020-11-16","2.409037097911814"
"{AH149}","2020-11-17","2.6329012623014427"
"{AH149}","2020-11-18","2.992646850383834"
"{AH149}","2020-11-19","2.9118166104981626"
"{AH149}","2020-11-20","2.5436224500856564"
"{AH149}","2020-11-21","2.664915765714648"
"{AH149}","2020-11-22","3.3658109252217527"
"{AH149}","2020-11-23","2.636353421727444"
"{AH149}","2020-11-24","2.9316063546393782"
"{AH149}","2020-11-25","2.4764212375033274"
"{AH149}","2020-11-26","2.087418648310821"
"{AH149}","2020-11-27","3.078412054077411"
"{AH149}","2020-11-28","3.320338099402054"
"{AH149}","2020-11-29","2.57523075298727"
"{AH149}","2020-11-30","3.53477241744045"
"{AH149}","2020-12-01","0.6548702749897573"
"{AH149}","2020-12-02","2.731116221001119"
"{AH149}","2020-12-03","2.7259173426125645"
"{AH149}","2020-12-04","3.1390615825235995"
"{AH149}","2020-12-05","3.243708539663857"
"{AH149}","2020-12-06","4.148777392635557"
"{AH149}","2020-12-07","2.622807776012455"
"{AH149}","2020-12-08","2.8321133442764275"
"{AH149}","2020-12-09","2.5803346063522876"
"{AH149}","2020-12-10","1.5796101314307516"
"{AH149}","2020-12-11","1.881918017049247"
"{AH149}","2020-12-12","2.0941774550093353"
"{AH149}","2020-12-13","2.618407150060411"
"{AH149}","2020-12-14","2.7054239830065536"
"{AH149}","2020-12-15","2.702182288051351"
"{AH149}","2020-12-16","2.784077637807207"
"{AH149}","2020-12-17","2.405759873928159"
"{AH149}","2020-12-18","2.8593502411415366"
"{AH149}","2020-12-19","2.392941061817666"
"{AH149}","2020-12-20","2.6362217514585122"
"{AH149}","2020-12-21","4.0080022032840565"
"{AH149}","2020-12-22","2.3508672409342783"
"{AH149}","2020-12-23","2.245146387958438"
"{AH149}","2020-12-24","2.5951775378316504"
"{AH149}","2020-12-25","2.7952185294034817"
"{AH149}","2020-12-26","3.3908407673154355"
"{AH149}","2020-12-27","3.5466992190231235"
"{AH149}","2020-12-28","2.1906207012751007"
"{AH149}","2020-12-29","2.4626498936078476"
"{AH149}","2020-12-30","3.0383678239148435"
"{AH149}","2020-12-31","2.8709342356804384"
"{AH149}","2021-01-01","1.4769231560033462"
"{AH149}","2021-01-02","2.1719304632136627"
"{AH149}","2021-01-03","2.6001435098807892"
"{AH149}","2021-01-04","2.8248975137102303"
"{AH149}","2021-01-05","2.5873058003941534"
"{AH149}","2021-01-06","2.6927282775579418"
"{AH149}","2021-01-07","2.5053310909760023"
"{AH149}","2021-01-08","2.273259015015167"
"{AH149}","2021-01-09","2.8765419090768725"
"{AH149}","2021-01-10","2.18625312032581"
"{AH149}","2021-01-11","1.596826183378983"
"{AH149}","2021-01-12","1.1002953800303314"
"{AH149}","2021-01-14","1.4255188327393364"
"{AH149}","2021-01-15","2.4372723690083355"
"{AH149}","2021-01-16","2.8851225831106815"
"{AH149}","2021-01-17","2.9917377759561887"
"{AH149}","2021-01-18","3.140429352872573"
"{AH149}","2021-01-19","3.8152570749832795"
"{AH149}","2021-01-20","3.3399153052168047"
"{AH149}","2021-01-21","2.2895501475699844"
"{AH149}","2021-01-22","3.327228490242851"
"{AH149}","2021-01-23","3.3195893881378047"
"{AH149}","2021-01-24","2.70580098521407"
"{AH149}","2021-01-25","4.068323048232711"
"{AH149}","2021-01-26","3.7492007105846223"
"{AH149}","2021-01-27","2.8179881142140535"
"{AH149}","2021-01-28","1.5285810785322886"
"{AH149}","2021-01-29","2.449619203870615"
"{AH149}","2021-01-30","3.0289327678044873"
"{AH149}","2021-01-31","4.125212605725512"
"{AH149}","2021-02-01","3.687865984356718"
"{AH149}","2021-02-02","3.175460928102844"
"{AH149}","2021-02-03","3.6252385264496976"
"{AH149}","2021-02-04","4.589071836786626"
"{AH149}","2021-02-05","3.9469712970899877"
"{AH149}","2021-02-06","3.50833896435013"
"{AH149}","2021-02-07","4.52994619783534"
"{AH149}","2021-02-08","3.184525433095239"
"{AH149}","2021-02-09","3.724746964016664"
"{AH149}","2021-02-10","3.4463690303293495"
"{AH149}","2021-02-11","3.746429006257755"
"{AH149}","2021-02-12","3.9601697503241406"
"{AH149}","2021-02-13","3.971744837686466"
"{AH149}","2021-02-14","4.367505557881032"
"{AH149}","2021-02-15","3.1728345392942954"
"{AH149}","2021-02-16","3.338245277404985"
"{AH149}","2021-02-17","2.450976140477798"
"{AH149}","2021-02-18","3.4210257709857106"
"{AH149}","2021-02-19","4.25568042756879"
"{AH149}","2021-02-20","3.2407471812276216"
"{AH149}","2021-02-21","2.324210164305365"
"{AH149}","2021-02-22","1.6161207194108442"
"{AH149}","2021-02-23","2.941229935328642"
"{AH149}","2021-02-24","3.467099007047891"
"{AH149}","2021-02-25","2.721924548374128"
"{AH149}","2021-02-26","3.9036852703494094"
"{AH149}","2021-02-27","4.247031999508911"
"{AH149}","2021-02-28","3.4420019743713293"
"{AH149}","2021-03-01","3.208422099332616"
"{AH149}","2021-03-02","3.268888830649589"
"{AH149}","2021-03-03","3.771656153354391"
"{AH149}","2021-03-04","3.5186316641253175"
"{AH149}","2021-03-05","4.417243663496324"
"{AH149}","2021-03-06","1.6731201868045682"
"{AH149}","2021-03-08","1.5860264676525202"
"{AH149}","2021-03-09","3.515547211178234"
"{AH149}","2021-03-10","3.091366269379914"
"{AH149}","2021-03-11","3.5427726493069827"
"{AH149}","2021-03-12","3.3853982902820294"
"{AH149}","2021-03-13","2.9692488377610573"
"{AH149}","2021-03-14","3.3483298815806695"
"{AH149}","2021-03-15","3.441067490983061"
"{AH149}","2021-03-16","4.26189068216364"
"{AH149}","2021-03-17","3.2305424390799744"
"{AH149}","2021-03-18","4.6666455089766545"
"{AH149}","2021-03-19","2.952677366025358"
"{AH149}","2021-03-20","3.0364366685915876"
"{AH149}","2021-03-21","4.708671400935109"
"{AH149}","2021-03-22","3.46813402022116"
"{AH149}","2021-03-23","3.2720016507532383"
"{AH149}","2021-03-24","3.7588516531682528"
"{AH149}","2021-03-25","3.6589078067156815"
"{AH149}","2021-03-26","4.000403557934499"
"{AH149}","2021-03-27","3.168574380923797"
"{AH149}","2021-03-28","3.250502536921028"
"{AH149}","2021-03-29","4.01100885327122"
"{AH149}","2021-03-30","3.4480786026004506"
"{AH149}","2021-03-31","3.048051258863067"
"{AH149}","2021-04-01","4.134165050336873"
"{AH149}","2021-04-02","3.8527718776527125"
"{AH149}","2021-04-03","3.437791226489598"
"{AH149}","2021-04-04","3.457151996732376"
"{AH149}","2021-04-05","3.6258481625659735"
"{AH149}","2021-04-06","4.0237562178873025"
"{AH149}","2021-04-07","2.8008513483399695"
"{AH149}","2021-04-08","3.5477668902631008"
"{AH149}","2021-04-09","3.78977406718673"
"{AH149}","2021-04-10","3.503544616911248"
"{AH149}","2021-04-11","3.3562836213736404"
"{AH149}","2021-04-12","3.481416684139752"
"{AH149}","2021-04-13","5.035940529879658"
"{AH149}","2021-04-14","3.4324917637357077"
"{AH149}","2021-04-15","3.395337847094065"
"{AH149}","2021-04-16","3.379656471513646"
"{AH149}","2021-04-17","2.9239700642297652"
"{AH149}","2021-04-18","5.058328268552913"
"{AH149}","2021-04-19","3.951583178702803"
"{AH149}","2021-04-20","1.3434009510617997"
"{AH149}","2021-06-07","2.5964694283283207"
"{AH149}","2021-06-08","5.271970600187654"
"{AH149}","2021-06-09","3.9175943931862998"
"{AH149}","2021-06-10","6.333444434506765"
"{AH149}","2021-06-11","6.534712469595369"
"{AH149}","2021-06-12","5.732924138194908"
"{AH149}","2021-06-13","3.11150671398833"
"{AH149}","2021-06-14","4.264534849975564"
"{AH149}","2021-06-15","4.583157735343443"
"{AH149}","2021-06-16","4.611964487286691"
"{AH149}","2021-06-17","3.110309249394572"
"{AH149}","2021-06-18","2.168021495364695"
"{AH149}","2021-06-19","3.684205790891774"
"{AH149}","2021-06-20","3.084357802010905"
"{AH149}","2021-06-21","4.15402592511176"
"{AH149}","2021-06-22","3.3070186087798423"
"{AH149}","2021-06-23","4.30461546165692"
"{AH149}","2021-06-24","4.818427321992663"
"{AH149}","2021-06-25","5.367697306486847"
"{AH149}","2021-06-26","2.5403636196121067"
"{AH149}","2021-06-27","2.5118816227335077"
"{AH149}","2021-06-28","2.851830962485394"
"{AH149}","2021-06-29","2.0533615706901203"
"{AH149}","2021-06-30","5.379565670062412"
"{AH149}","2021-07-01","3.312071951620662"
"{AH149}","2021-07-02","3.1293551302305174"
"{AH149}","2021-07-03","3.5936907391071413"
"{AH149}","2021-07-04","4.027137104516242"
"{AH149}","2021-07-05","5.475045377933632"
"{AH149}","2021-07-06","4.051264284232401"
"{AH149}","2021-07-07","3.314494867811635"
"{AH149}","2021-07-08","3.5578218576621983"
"{AH149}","2021-07-09","4.246842618836827"
"{AH149}","2021-07-10","4.039775787139291"
"{AH149}","2021-07-11","0.4946776129797167"
"{AH149}","2021-07-12","1.97790709645071"
"{AH149}","2021-07-13","3.6375811526620883"
"{AH149}","2021-07-14","3.2014500457543034"
"{AH149}","2021-07-15","5.7016435812951585"
"{AH149}","2021-07-16","4.1457799561679085"
"{AH149}","2021-07-17","5.389567412637868"
"{AH149}","2021-07-18","3.91747665991866"
"{AH149}","2021-07-19","4.286791163522296"
"{AH149}","2021-07-20","4.349627914247965"
"{AH149}","2021-07-21","4.150921834005731"
"{AH149}","2021-07-22","3.3130508983271856"
"{AH149}","2021-07-23","5.156040163027901"
"{AH149}","2021-07-24","2.2862916229505204"
"{AH149}","2021-07-26","3.8025675558416006"
"{AH149}","2021-07-27","4.946578668107621"
